Message_Id,Message_Version,Field_Name,Parent_Field,Field_Units,Min_Field_Size,Max_Field_Size,Field_Range,Mandatory,Number_Of_Fields,Optional_Description,Message_Type,Customer,Direction,STEName
GD-VIRS,7,HE_DISTRICT,CONTENT,Alphanumeric,1,25,,Y,,,PTC,,,
GD-VIRS,7,HE_TRACK,CONTENT,Alphanumeric,1,32,,Y,,,PTC,,,
GD-VIRS,7,HE_MILEPOST,CONTENT,Alphanumeric,1,11,,Y,,,PTC,,,
GD-VIRS,7,RE_DISTRICT,CONTENT,Alphanumeric,1,25,,N,,,PTC,,,
GD-VIRS,7,RE_TRACK,CONTENT,Alphanumeric,1,32,,N,,,PTC,,,
GD-VIRS,7,RE_MILEPOST,CONTENT,Alphanumeric,1,11,,N,,,PTC,,,
GD-VIRS,7,DIRECTION,CONTENT,Alphabetic,1,1,N|S|E|W,N,,,PTC,,,
GD-VIRS,7,VIOLATION_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
GD-VIRS,7,VIOLATION_TIME,CONTENT,Numeric,4,4,,Y,,,PTC,,,
GD-VIRS,7,SPEED,CONTENT,Numeric,1,3,,N,,,PTC,,,
DC-AK01,7,HEADER,DC-AK01,,,,,Y,,,PTC,,,
DC-AK01,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
DC-AK01,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
DC-AK01,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
DC-AK01,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
DC-AK01,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
DC-AK01,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
DC-AK01,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC-AK01,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC-AK01,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
DC-AK01,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-AK01,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
DC-AK01,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
DC-AK01,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-AK01,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
DC-AK01,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
DC-AK01,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
DC-AK01,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-AK01,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-AK01,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
DC-AK01,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-AK01,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
DC-AK01,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-AK01,7,CONTENT,DC-AK01,,,,,Y,,,PTC,,,
DC-AK01,7,ACK_MESSAGE_ID,CONTENT,Alphanumeric,1,7,,Y,,,PTC,,,
DC-AK01,7,ACK_SEQUENCE_NUMBER,,Numeric,1,13,,Y,,,PTC,,,
DC-AK01,7,RESPONSE_CODE,,Alphabetic,1,6,,Y,,,PTC,,,
DC-AK01,7,TEXT,,Alphanumeric,1,255,,N,,,PTC,,,
DG-AK01,7,HEADER,DG-AK01,,,,,Y,,,PTC,,,
DG-AK01,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
DG-AK01,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
DG-AK01,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
DG-AK01,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
DG-AK01,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
DG-AK01,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
DG-AK01,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DG-AK01,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DG-AK01,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
DG-AK01,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-AK01,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
DG-AK01,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
DG-AK01,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-AK01,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
DG-AK01,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
DG-AK01,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
DG-AK01,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-AK01,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-AK01,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
DG-AK01,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-AK01,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
DG-AK01,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-AK01,7,CONTENT,DG-AK01,,,,,Y,,,PTC,,,
DG-AK01,7,ACK_MESSAGE_ID,CONTENT,Alphanumeric,1,7,,Y,,,PTC,,,
DG-AK01,7,ACK_SEQUENCE_NUMBER,,Numeric,1,13,,Y,,,PTC,,,
DG-AK01,7,RESPONSE_CODE,,Alphabetic,1,6,,Y,,,PTC,,,
DG-AK01,7,TEXT,,Alphanumeric,1,255,,N,,,PTC,,,
DC-DSSR,7,HEADER,DC-DSSR,,,,,Y,,,PTC,,,
DC-DSSR,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
DC-DSSR,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
DC-DSSR,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
DC-DSSR,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
DC-DSSR,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
DC-DSSR,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
DC-DSSR,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC-DSSR,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC-DSSR,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
DC-DSSR,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-DSSR,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
DC-DSSR,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
DC-DSSR,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-DSSR,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
DC-DSSR,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
DC-DSSR,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
DC-DSSR,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-DSSR,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-DSSR,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
DC-DSSR,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-DSSR,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
DC-DSSR,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-DSSR,7,CONTENT,DC-DSSR,,,,,Y,,,PTC,,,
DC-DSSR,7,CAD_INTERFACE_STATUS,CONTENT,Alphabetic,6,7,RESUME|SUSPEND,Y,,,PTC,,,
DC-DSSR,7,SUSPEND_TIME_WINDOW,CONTENT,Numeric,1,3,,Y,,,PTC,,,
DG-DSSR,7,HEADER,DG-DSSR,,,,,Y,,,PTC,,,
DG-DSSR,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
DG-DSSR,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
DG-DSSR,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
DG-DSSR,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
DG-DSSR,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
DG-DSSR,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
DG-DSSR,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DG-DSSR,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DG-DSSR,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
DG-DSSR,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-DSSR,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
DG-DSSR,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
DG-DSSR,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-DSSR,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
DG-DSSR,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
DG-DSSR,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
DG-DSSR,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-DSSR,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-DSSR,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
DG-DSSR,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-DSSR,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
DG-DSSR,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-DSSR,7,CONTENT,DG-DSSR,,,,,Y,,,PTC,,,
DG-DSSR,7,CAD_INTERFACE_STATUS,CONTENT,Alphabetic,6,7,RESUME|SUSPEND,Y,,,PTC,,,
DG-DSSR,7,SUSPEND_TIME_WINDOW,CONTENT,Numeric,1,3,,Y,,,PTC,,,
DC-TRDL,7,HEADER,DC-TRDL,,,,,Y,,,PTC,,,
DC-TRDL,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
DC-TRDL,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
DC-TRDL,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
DC-TRDL,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
DC-TRDL,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
DC-TRDL,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
DC-TRDL,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC-TRDL,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC-TRDL,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
DC-TRDL,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-TRDL,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
DC-TRDL,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
DC-TRDL,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-TRDL,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
DC-TRDL,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
DC-TRDL,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
DC-TRDL,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-TRDL,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-TRDL,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
DC-TRDL,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-TRDL,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
DC-TRDL,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-TRDL,7,CONTENT,DC-TRDL,,,,,Y,,,PTC,,,
DC-TRDL,7,SCAC,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
DC-TRDL,7,SYMBOL,CONTENT,Alphanumeric,1,10,,Y,,,PTC,,,
DC-TRDL,7,SECTION,CONTENT,Numeric,1,1,1|9,N,,,PTC,,,
DC-TRDL,7,ORIGIN_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
DC-TRDL,7,DISTRICT_COUNT,CONTENT,Numeric,1,2,1|99,Y,,,PTC,,,
DC-TRDL,7,TRAIN_DISTRICT_LIST,CONTENT,,,,,N,DISTRICT_COUNT,,PTC,,,
DC-TRDL,7,DISTRICT_SEQUENCE,TRAIN_DISTRICT_LIST,Numeric,1,2,1|99,Y,,,PTC,,,
DC-TRDL,7,DISTRICT,TRAIN_DISTRICT_LIST,Alphanumeric,1,25,,Y,,,PTC,,,
DC-TRDL,7,PTC_CONTROL_TYPE,TRAIN_DISTRICT_LIST,Alphanumeric,4,5,IETMS|NONE,N,,,PTC,,,
DC-TRDL,7,TRIGGER_TYPE,CONTENT,Alphanumeric,5,6,TCCHG|RTEEXT|02020|02007|02010,Y,,,PTC,,,
DG-TRDL,7,HEADER,DG-TRDL,,,,,Y,,,PTC,,,
DG-TRDL,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
DG-TRDL,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
DG-TRDL,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
DG-TRDL,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
DG-TRDL,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
DG-TRDL,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
DG-TRDL,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DG-TRDL,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DG-TRDL,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
DG-TRDL,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-TRDL,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
DG-TRDL,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
DG-TRDL,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-TRDL,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
DG-TRDL,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
DG-TRDL,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
DG-TRDL,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-TRDL,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-TRDL,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
DG-TRDL,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-TRDL,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
DG-TRDL,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-TRDL,7,CONTENT,DG-TRDL,,,,,Y,,,PTC,,,
DG-TRDL,7,SCAC,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
DG-TRDL,7,SYMBOL,CONTENT,Alphanumeric,1,10,,Y,,,PTC,,,
DG-TRDL,7,SECTION,CONTENT,Numeric,1,1,1|9,N,,,PTC,,,
DG-TRDL,7,ORIGIN_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
DG-TRDL,7,DISTRICT_COUNT,CONTENT,Numeric,1,2,1|99,Y,,,PTC,,,
DG-TRDL,7,TRAIN_DISTRICT_LIST,CONTENT,,,,,N,DISTRICT_COUNT,,PTC,,,
DG-TRDL,7,DISTRICT_SEQUENCE,TRAIN_DISTRICT_LIST,Numeric,1,2,1|99,Y,,,PTC,,,
DG-TRDL,7,DISTRICT,TRAIN_DISTRICT_LIST,Alphanumeric,1,25,,Y,,,PTC,,,
DG-TRDL,7,PTC_CONTROL_TYPE,TRAIN_DISTRICT_LIST,Alphanumeric,4,5,IETMS|NONE,N,,,PTC,,,
DG-TRDL,7,TRIGGER_TYPE,CONTENT,Alphanumeric,5,6,TCCHG|RTEEXT|02020|02007|02010,Y,,,PTC,,,
DC-ASBI,7,HEADER,DC-ASBI,,,,,Y,,,PTC,,,
DC-ASBI,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
DC-ASBI,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
DC-ASBI,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
DC-ASBI,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
DC-ASBI,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
DC-ASBI,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
DC-ASBI,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC-ASBI,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC-ASBI,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
DC-ASBI,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-ASBI,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
DC-ASBI,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
DC-ASBI,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-ASBI,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
DC-ASBI,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
DC-ASBI,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
DC-ASBI,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-ASBI,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-ASBI,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
DC-ASBI,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-ASBI,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
DC-ASBI,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-ASBI,7,CONTENT,DC-ASBI,,,,,Y,,,PTC,,,
DC-ASBI,7,BULLETIN_ITEM_NUMBER,CONTENT,Numeric,1,5,1|99999,Y,,,PTC,,,
DC-ASBI,7,SCAC,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
DC-ASBI,7,SYMBOL,CONTENT,Alphanumeric,1,10,,Y,,,PTC,,,
DC-ASBI,7,SECTION,CONTENT,Numeric,1,1,1|9,N,,,PTC,,,
DC-ASBI,7,ORIGIN_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
DC-ASBI,7,CREW_ACK_REQUIRED,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DC-ASBI,7,ELECTRONIC_ACK_REQUESTED,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DC-DIBS,7,HEADER,DC-DIBS,,,,,Y,,,PTC,,,
DC-DIBS,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
DC-DIBS,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
DC-DIBS,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
DC-DIBS,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
DC-DIBS,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
DC-DIBS,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
DC-DIBS,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC-DIBS,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC-DIBS,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
DC-DIBS,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-DIBS,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
DC-DIBS,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
DC-DIBS,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-DIBS,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
DC-DIBS,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
DC-DIBS,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
DC-DIBS,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC-DIBS,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-DIBS,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
DC-DIBS,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-DIBS,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
DC-DIBS,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
DC-DIBS,7,CONTENT,DC-DIBS,,,,,Y,,,PTC,,,
DC-DIBS,7,SCAC,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
DC-DIBS,7,SYMBOL,CONTENT,Alphanumeric,1,10,,Y,,,PTC,,,
DC-DIBS,7,SECTION,CONTENT,Numeric,1,1,1|9,N,,,PTC,,,
DC-DIBS,7,ORIGIN_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
DC-DIBS,7,DISTRICT_COUNT,CONTENT,Numeric,1,2,1|99,Y,,,PTC,,,
DC-DIBS,7,DISTRICT_LIST,CONTENT,,,,,N,DISTRICT_COUNT,,PTC,,,
DC-DIBS,7,DISTRICT_SEQUENCE,DISTRICT_LIST,Numeric,1,2,1|99,Y,,,PTC,,,
DC-DIBS,7,DISTRICT,DISTRICT_LIST,Alphanumeric,1,25,,Y,,,PTC,,,
DC-DIBS,7,BULLETIN_COUNT,DISTRICT_LIST,Numeric,1,3,,Y,,,PTC,,,
DC-DIBS,7,BULLETIN_LIST,DISTRICT_LIST,,,,,N,BULLETIN_COUNT,,PTC,,,
DC-DIBS,7,BULLETIN_ITEM_NUMBER,BULLETIN_LIST,Numeric,1,5,1|99999,Y,,,PTC,,,
DC-DIBS,7,BULLETIN_DISPLAY_SEQ,BULLETIN_LIST,Numeric,1,3,1|999,N,,,PTC,,,
DC_ENED,7,HEADER,DC_ENED,,,,,Y,,,PTC,,,
DC_ENED,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
DC_ENED,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
DC_ENED,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
DC_ENED,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
DC_ENED,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
DC_ENED,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
DC_ENED,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC_ENED,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DC_ENED,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
DC_ENED,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC_ENED,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
DC_ENED,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
DC_ENED,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DC_ENED,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
DC_ENED,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
DC_ENED,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
DC_ENED,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
